,Temperature[Degree Celsius],10m_X_Wind_Speed [m/s],10m_Y_Wind_Speed [m/s],Surface Pressure [Pa],Precipitatio(cumulus scheme)[kg/m2s1],Precipitatio(microphysics scheme)[kg/m2s1],Humidity,Sunshine Duration(short wave radiation>120 Wm2)[s],Upwelling Surface Shortwave Radiation[W/m2],Upwelling Surface Longwave Radiation[W/m2],Downward SWR,Downward LWR
2020-01-01 00:00:00,-0.8868774414062273,3.924699306488037,1.0497562885284424,92003.6484375,0.0,0.0,0.0032952954061329365,0.0,0.0,0.0,0.0,0.0
2020-01-01 01:00:00,-0.7981018066406023,2.1583571434020996,1.17457115650177,91955.3984375,0.0,0.0,0.003320520045235753,0.0,0.0,1032389.6875,0.0,859648.9375
2020-01-01 02:00:00,-1.7588867187499773,2.222136974334717,1.3303254842758179,92102.0859375,0.0,0.0,0.003320260439068079,0.0,0.0,2041724.75,0.0,1703879.25
2020-01-01 03:00:00,-3.6227783203124773,1.217260718345642,0.963808536529541,91850.3515625,0.0,0.0,0.0031386525370180607,0.0,0.0,3046788.5,0.0,2590549.0
2020-01-01 04:00:00,-4.531561279296852,1.17018461227417,1.4033554792404175,91809.5703125,0.0,0.0,0.0029257657006382942,0.0,0.0,4073392.25,0.0,3608835.25
2020-01-01 05:00:00,-5.018774414062477,1.1762810945510864,1.6727744340896606,91696.859375,0.0,0.0,0.0028317689429968596,0.0,0.0,5105932.5,0.0,4626173.0
2020-01-01 06:00:00,-6.168890380859352,1.3169366121292114,1.1959359645843506,91623.2734375,0.0,1.6134157704073004e-05,0.0026030035223811865,0.0,0.0,6136575.0,0.0,5629605.5
2020-01-01 07:00:00,-6.890570068359352,0.7203611731529236,0.7729640007019043,91578.984375,0.0,6.91260866005905e-05,0.0024642483331263065,0.0,0.0,7161000.0,0.0,6617438.0
2020-01-01 08:00:00,-6.814428710937477,1.1972558498382568,0.5726554989814758,91533.4609375,0.0,8.513173088431358e-05,0.002479454269632697,0.0,0.0,8179590.0,0.0,7596720.5
2020-01-01 09:00:00,-5.910192871093727,1.1302684545516968,0.24976123869419098,91539.484375,0.0,9.038162534125149e-05,0.00264431769028306,0.0,0.0,9197898.0,0.0,8585895.0
2020-01-01 10:00:00,-5.417486572265602,1.4541900157928467,0.3922896087169647,91516.9375,0.0,0.00010076953913085163,0.0027436339296400547,0.0,0.0,10218723.0,0.0,9588885.0
2020-01-01 11:00:00,-6.541418457031227,0.4067309498786926,0.6920661926269531,91521.2265625,0.0,0.0001659202534938231,0.0025230839382857084,0.0,0.0,11239998.0,0.0,10592670.0
2020-01-01 12:00:00,-7.315985107421852,0.4377189576625824,1.1826287508010864,91570.5546875,0.0,0.0002608275681268424,0.002386363223195076,0.0,0.0,12255468.0,0.0,11574600.0
2020-01-01 13:00:00,-7.194677734374977,1.2355401515960693,0.32444947957992554,91614.75,0.0,0.00034801394212991,0.0024049952626228333,0.0,0.0,13267353.0,0.0,12550845.0
2020-01-01 14:00:00,-7.723669433593727,1.4585539102554321,0.4842956066131592,91672.296875,0.0,0.00047183656715787947,0.0023070801980793476,0.0,0.0,14278278.0,0.0,13527405.0
2020-01-01 15:00:00,-8.570104980468727,1.4590141773223877,0.8134810328483582,91690.1328125,0.0,0.0005166599294170737,0.0021590623073279858,0.0,0.0,15281958.0,0.0,14484405.0
2020-01-01 16:00:00,-9.341192626953102,1.821370244026184,1.0623893737792969,91698.671875,0.0,0.0005290895933285356,0.0020318124443292618,0.17380353808403015,20.88249397277832,16273698.0,52.14105987548828,15419115.0
2020-01-01 17:00:00,-9.154882812499977,1.6805765628814697,0.8519682884216309,91704.1640625,0.0,0.0005351617583073676,0.0020619628485292196,49.89363479614258,36610.01171875,17262138.0,91410.8515625,16350990.0
2020-01-01 18:00:00,-8.258459472656227,1.1970049142837524,0.6348105072975159,91671.3515625,0.0,0.0005445241113193333,0.0022131188306957483,89.3039321899414,141820.296875,18264858.0,354107.9375,17315414.0
2020-01-01 19:00:00,-5.731176757812477,1.8685258626937866,-0.6312507390975952,91700.7578125,0.0,0.0006193512817844748,0.0026881019584834576,113.86468505859375,292326.5,19295268.0,729902.9375,18326354.0
2020-01-01 20:00:00,-5.666204833984352,1.5994377136230469,-0.7338452935218811,91711.4609375,0.0,0.0007908646948635578,0.0027073093224316835,113.84564208984375,459096.03125,20350488.0,1146305.625,19362014.0
2020-01-01 21:00:00,-5.758917236328102,1.401589035987854,0.32470476627349854,91744.953125,0.0,0.001071643317118287,0.0026877615600824356,93.4596939086914,609787.9375,21409908.0,1522563.75,20396054.0
2020-01-01 22:00:00,-5.950750732421852,1.307991862297058,0.9403729438781738,91762.65625,0.0,0.001322203199379146,0.0026465216651558876,55.71074295043945,716701.375,22466358.0,1789515.0,21428744.0
2020-01-01 23:00:00,-5.566381835937477,1.4615554809570312,0.6139670610427856,91815.0546875,0.0,0.0015536745777353644,0.002720253076404333,12.0621976852417,762539.5,23515578.0,1903966.875,22462274.0
2020-01-02 00:00:00,-5.174444580078102,0.5141160488128662,1.417467713356018,91905.40625,0.0,0.0016251257620751858,0.0027993859257549047,0.0,764397.625,24562638.0,1908609.375,23509694.0
2020-01-02 01:00:00,-5.310583496093727,0.8733066320419312,1.4793225526809692,91923.6953125,0.0,0.001704864320345223,0.0027715007308870554,0.0,764397.625,25609638.0,1908609.375,24559124.0
2020-01-02 02:00:00,-5.102392578124977,0.5386499762535095,1.364158272743225,91922.3046875,0.0,0.001820448087528348,0.0028120987117290497,0.0,764397.625,26655738.0,1908609.375,25607414.0
2020-01-02 03:00:00,-5.249395751953102,1.0637216567993164,2.3262522220611572,91867.1171875,0.0,0.0020230142399668694,0.0027847487945109606,0.0,764397.625,27703008.0,1908609.375,26658524.0
2020-01-02 04:00:00,-5.262060546874977,1.4047484397888184,2.3130264282226562,91894.140625,0.0,0.0023319977335631847,0.0027806805446743965,0.0,764397.625,28750038.0,1908609.375,27705644.0
2020-01-02 05:00:00,-4.999578857421852,2.0836167335510254,1.7457062005996704,91889.9375,0.0,0.0027853248175233603,0.002836339408531785,0.0,764397.625,29798148.0,1908609.375,28755374.0
2020-01-02 06:00:00,-4.629614257812477,0.7748531103134155,1.4951568841934204,91935.0859375,0.0,0.0031427228823304176,0.0029137057717889547,0.0,764397.625,30849288.0,1908609.375,29812754.0
2020-01-02 07:00:00,-5.532080078124977,0.6656491160392761,1.681172490119934,91893.9296875,0.0,0.0031483497004956007,0.0027260363567620516,0.0,764397.625,31894248.0,1908609.375,30838124.0
