,Temperature[Degree Celsius],10m_X_Wind_Speed [m/s],10m_Y_Wind_Speed [m/s],Surface Pressure [Pa],Precipitatio(cumulus scheme)[kg/m2s1],Precipitatio(microphysics scheme)[kg/m2s1],Humidity,Sunshine Duration(short wave radiation>120 Wm2)[s],Upwelling Surface Shortwave Radiation[W/m2],Upwelling Surface Longwave Radiation[W/m2],Downward SWR,Downward LWR
2020-01-03 05:00:00,-7.774206542968727,7.7768754959106445,-2.401202440261841,92986.28125,0.0,3.893554210662842,0.0019031376577913761,0.0,3466364.25,54320996.0,5777277.5,47768436.0
2020-01-03 06:00:00,-8.417181396484352,6.430700302124023,-1.6755237579345703,93063.328125,0.0,3.893554210662842,0.0018631593557074666,0.0,3466364.25,55287804.0,5777277.5,48457892.0
2020-01-03 07:00:00,-9.026586914062477,5.844213962554932,-1.31864333152771,93047.03125,0.0,3.893554210662842,0.0018157402519136667,0.0,3466364.25,56245668.0,5777277.5,49138836.0
2020-01-03 08:00:00,-9.433874511718727,5.961304187774658,-1.2561060190200806,93054.8359375,0.0,3.893554210662842,0.0017629608046263456,0.0,3466364.25,57195700.0,5777277.5,49810892.0
2020-01-03 09:00:00,-9.941595458984352,4.814610958099365,-0.5503833293914795,93037.0625,0.0,3.893554210662842,0.0017181263538077474,0.0,3466364.25,58139120.0,5777277.5,50474640.0
2020-01-03 10:00:00,-10.329412841796852,4.2449870109558105,-1.2544342279434204,93107.046875,0.0,3.893554210662842,0.0016542591620236635,0.0,3466364.25,59074484.0,5777277.5,51129872.0
2020-01-03 11:00:00,-10.897314453124977,3.5501387119293213,0.0444086492061615,93132.40625,0.0,3.893554210662842,0.0016144945984706283,0.0,3466364.25,60002412.0,5777277.5,51783492.0
2020-01-03 12:00:00,-10.410528564453102,2.7880971431732178,-0.7381429672241211,93151.15625,0.0,3.893554210662842,0.0015357168158516288,0.0,3466364.25,60923072.0,5777277.5,52436472.0
2020-01-03 13:00:00,-10.051702880859352,1.3172935247421265,1.2855231761932373,93065.1171875,0.0,3.893554210662842,0.0015090517699718475,0.0,3466364.25,61836216.0,5777277.5,53091264.0
2020-01-03 14:00:00,-11.637274169921852,-0.04699522629380226,3.2864513397216797,93062.34375,0.0,3.893554210662842,0.0014792602742090821,0.0,3466364.25,62743652.0,5777277.5,53750300.0
2020-01-03 15:00:00,-11.598425292968727,-0.5243169069290161,3.365145206451416,93025.578125,0.0,3.893554210662842,0.0014713178388774395,0.0,3466364.25,63655064.0,5777277.5,54444984.0
2020-01-03 16:00:00,-11.434027099609352,-1.184802770614624,3.214264392852783,93047.125,0.0,3.893554210662842,0.0014864817494526505,0.0,3466364.25,64576692.0,5777277.5,55197816.0
2020-01-03 17:00:00,-11.751074218749977,-0.5487858653068542,4.44605827331543,93046.0859375,0.0,3.893554210662842,0.0015201439382508397,78.80785369873047,3547636.25,65499508.0,5912734.0,55919956.0
2020-01-03 18:00:00,-10.764501953124977,-1.7898168563842773,4.094788551330566,93036.4765625,0.0,3.893554210662842,0.0015712036984041333,167.61134338378906,3830357.0,66430280.0,6383938.5,56619896.0
2020-01-03 19:00:00,-9.934210205078102,-2.929941415786743,3.4015026092529297,92936.7109375,0.0,3.893554210662842,0.001651132246479392,161.4725799560547,4227057.5,67378680.0,7045102.5,57353704.0
2020-01-03 20:00:00,-9.222692871093727,-4.530792713165283,2.366119861602783,92863.8125,0.0,3.893554210662842,0.0017638884019106627,165.07810974121094,4569062.5,68351768.0,7615108.0,58213468.0
2020-01-03 21:00:00,-8.720129394531227,-4.875804901123047,3.275127410888672,92729.328125,0.0,3.893554210662842,0.001799902762286365,157.00099182128906,4915148.5,69332408.0,8191909.5,59060680.0
2020-01-03 22:00:00,-8.679998779296852,-4.89259147644043,4.177745342254639,92638.734375,0.0,3.893554210662842,0.0018283097306266427,99.2643051147461,5196879.0,70311584.0,8661452.0,59867676.0
2020-01-03 23:00:00,-9.127172851562477,-3.767540693283081,3.9352755546569824,92578.765625,0.0,3.893554210662842,0.0018194107105955482,19.213197708129883,5318719.5,71283672.0,8864519.0,60656532.0
2020-01-04 00:00:00,-8.882391357421852,-3.494750738143921,4.416052341461182,92542.6015625,0.0,3.893554210662842,0.0019076108001172543,0.0,5323235.5,72264816.0,8872045.0,61595288.0
2020-01-04 01:00:00,-8.505865478515602,-3.0841872692108154,4.24620246887207,92462.4765625,0.0,3.893584728240967,0.0020127310417592525,0.0,5323235.5,73266344.0,8872045.0,62650416.0
2020-01-04 02:00:00,-8.144445800781227,-2.7708699703216553,3.817589044570923,92410.4921875,0.0,3.9354794025421143,0.00210678786970675,0.0,5323235.5,74274688.0,8872045.0,63717108.0
2020-01-04 03:00:00,-7.981207275390602,-4.248050689697266,2.8021321296691895,92313.8515625,0.0,4.216949462890625,0.002189294435083866,0.0,5323235.5,75289008.0,8872045.0,64793088.0
2020-01-04 04:00:00,-8.146826171874977,-5.137705326080322,2.5262258052825928,92211.953125,0.0,4.287309169769287,0.00219551520422101,0.0,5323235.5,76298960.0,8872045.0,65811148.0
2020-01-04 05:00:00,-8.258123779296852,-5.565824508666992,2.7316675186157227,92096.2890625,0.0,4.287726402282715,0.0021893223747611046,0.0,5323235.5,77300400.0,8872045.0,66774120.0
2020-01-04 06:00:00,-8.222998046874977,-4.620726108551025,3.395697832107544,92006.65625,0.0,4.287874698638916,0.0022012689150869846,0.0,5323235.5,78300608.0,8872045.0,67737072.0
2020-01-04 07:00:00,-7.953833007812477,-4.023414134979248,3.6986987590789795,91908.84375,0.0,4.287874698638916,0.0022477891761809587,0.0,5323235.5,79303048.0,8872045.0,68709832.0
2020-01-04 08:00:00,-7.506231689453102,-2.6539244651794434,3.317171096801758,91815.625,0.0,4.287874698638916,0.0023389190901070833,0.0,5323235.5,80308744.0,8872045.0,69688472.0
2020-01-04 09:00:00,-5.900640869140602,-0.5050897002220154,4.704169750213623,91747.40625,0.0,4.287874698638916,0.0025822834577411413,0.0,5323235.5,81320392.0,8872045.0,70676312.0
2020-01-04 10:00:00,-3.2890686035156023,1.9941684007644653,5.8240156173706055,91687.6171875,0.0,4.287909507751465,0.0029364272486418486,0.0,5323235.5,82351856.0,8872045.0,71689544.0
2020-01-04 11:00:00,-1.9688476562499773,1.9099212884902954,6.872628688812256,91577.234375,0.0,4.287944793701172,0.0031499548349529505,0.0,5323235.5,83411600.0,8872045.0,72727616.0
2020-01-04 12:00:00,-1.2308410644531023,2.1918885707855225,6.92495584487915,91484.3046875,0.0,4.2879462242126465,0.003308810293674469,0.0,5323235.5,84488536.0,8872045.0,73775072.0
2020-01-04 13:00:00,-0.6348327636718523,2.214224100112915,7.014586448669434,91421.484375,0.0,4.2879462242126465,0.00339967617765069,0.0,5323235.5,85574784.0,8872045.0,74817304.0
2020-01-04 14:00:00,-0.5918029785156023,1.996090292930603,6.602092742919922,91377.4453125,0.0,4.2879462242126465,0.003420890774577856,0.0,5323235.5,86666064.0,8872045.0,75847288.0
2020-01-04 15:00:00,-0.9599060058593523,2.2894821166992188,5.977027893066406,91356.09375,0.0,4.2879462242126465,0.003401512047275901,0.0,5323235.5,87755928.0,8872045.0,76863808.0
2020-01-04 16:00:00,-2.8870910644531023,4.400054931640625,-4.060869216918945,91562.4453125,0.0,4.2879462242126465,0.0032312548719346523,0.0,5323235.5,88842864.0,8872045.0,77888328.0
2020-01-04 17:00:00,-4.156835937499977,5.863749980926514,-3.746133327484131,91674.3515625,0.0,4.295238494873047,0.002871190197765827,36.30975341796875,5378615.5,89904152.0,8964350.0,78846816.0
2020-01-04 18:00:00,-2.8552307128906023,6.154820919036865,-4.01690149307251,91832.3125,0.0,4.380105018615723,0.003218783065676689,69.7186050415039,5465693.5,90979768.0,9109475.0,79930928.0
2020-01-04 19:00:00,-1.0139526367187273,5.641458511352539,-4.265609264373779,91861.140625,0.0,4.401461124420166,0.0037034370470792055,136.87579345703125,5727724.0,92061824.0,9546202.0,80927472.0
2020-01-04 20:00:00,-0.34552612304685226,8.641366958618164,-4.035364627838135,91996.078125,0.0,4.401843547821045,0.003410325152799487,205.4046630859375,6088599.0,93156400.0,10147659.0,81860976.0
2020-01-04 21:00:00,-0.42893066406247726,7.540727138519287,-4.790077209472656,92040.5078125,0.0,4.401843547821045,0.0031141566578298807,169.14332580566406,6491267.5,94243536.0,10818766.0,82698232.0
2020-01-04 22:00:00,-1.3156494140624773,6.314339637756348,-1.9972649812698364,92193.0625,0.0,4.401843547821045,0.003138764761388302,99.03290557861328,6774492.0,95323864.0,11290801.0,83534720.0
2020-01-04 23:00:00,-1.7738403320312273,7.097307205200195,-1.434578776359558,92325.9453125,0.0,4.401843547821045,0.003117558779194951,18.666217803955078,6884623.0,96394816.0,11474363.0,84397376.0
2020-01-05 00:00:00,-1.9697937011718523,8.951889038085938,-1.780592918395996,92558.796875,0.0,4.401843547821045,0.0029068102594465017,0.0,6889779.0,97451344.0,11482954.0,85194192.0
2020-01-05 01:00:00,-2.5038208007812273,9.711264610290527,-2.5259852409362793,92749.9921875,0.0,4.401843547821045,0.0027922538574784994,0.0,6889779.0,98499216.0,11482954.0,85960704.0
2020-01-05 02:00:00,-3.4151367187499773,7.6416497230529785,-2.359015703201294,92919.359375,0.0,4.401843547821045,0.002707903040573001,0.0,6889779.0,99537680.0,11482954.0,86715248.0
2020-01-05 03:00:00,-3.7776245117187273,8.423828125,-2.1181278228759766,92983.234375,0.0,4.401843547821045,0.002656132448464632,0.0,6889779.0,100565696.0,11482954.0,87463464.0
2020-01-05 04:00:00,-4.070471191406227,8.380881309509277,-1.6380786895751953,93128.109375,0.0,4.401843547821045,0.002637268742546439,0.0,6889779.0,101591872.0,11482954.0,88218512.0
2020-01-05 05:00:00,-4.581182861328102,7.316603660583496,-1.634622573852539,93233.75,0.0,4.401843547821045,0.0025740545243024826,0.0,6889779.0,102610480.0,11482954.0,88949904.0
2020-01-05 06:00:00,-5.208227539062477,5.934023857116699,-0.8578382730484009,93359.1640625,0.0,4.401843547821045,0.0024844903964549303,0.0,6889779.0,103620904.0,11482954.0,89677104.0
2020-01-05 07:00:00,-6.432989501953102,4.970064640045166,1.1955718994140625,93362.296875,0.0,4.401843547821045,0.002357418881729245,0.0,6889779.0,104619944.0,11482954.0,90407184.0
